pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
py,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Semi-presencial (en parte a distancia y en parte presencial),0.11
sv,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Semi-presencial (en parte a distancia y en parte presencial),0.01
uy,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,Semi-presencial (en parte a distancia y en parte presencial),0.00
ar,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.00
br,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.01
co,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.13
cr,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.09
cu,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.11
MAR,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.04
ec,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.09
gt,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.02
hn,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.17
mx,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.00
ni,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.30
pa,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.01
pe,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.01
py,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.05
sv,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.00
uy,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Lectura,3,A distancia,0.00
ar,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
br,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
co,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
cr,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
cu,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
do,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
ec,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
gt,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
hn,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
mx,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
ni,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
pa,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
pe,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
py,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
sv,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
uy,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,Sí,
ar,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
br,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
co,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
cr,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
cu,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
do,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
ec,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
gt,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
hn,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
mx,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
ni,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
pa,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
pe,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
py,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
sv,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
uy,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Lectura,3,No,
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.04
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.00
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.26
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.03
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.03
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.01
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.01
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.05
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.03
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.10
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.09
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.01
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.38
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.05
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación primaria / Educación secundaria baja,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.06
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.01
LUN,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.10
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.03
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.45
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.23
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.14
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.02
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.03
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación secundaria alta,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.89
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.05
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.17
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.11
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.10
LUN,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.05
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.20
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.38
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.15
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.00
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.31
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.04
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.27
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.01
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.10
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.83
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.54
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.49
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.70
MAR,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.76
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.72
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.15
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.11
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.79
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.29
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.65
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.77
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.31
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.88
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Grado en educación terciaria o nivel equivalente,0.98
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.01
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.28
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.12
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.15
MAR,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.06
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.04
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.01
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.69
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.17
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.06
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.07
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.19
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.03
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.00
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,"Nivel de maestría, especialización o equivalente",0.01
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.02
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.02
MIÉ,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.01
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.01
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.01
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Matemáticas,3,Nivel de doctorado o equivalente,0.00
ar,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.98
br,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.96
co,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.94
cr,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.97
cu,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.95
do,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.74
ec,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.81
gt,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.93
hn,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.93
mx,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.90
ni,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.87
pa,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.90
pe,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.90
py,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.99
sv,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.93
uy,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.98
ar,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.02
br,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.04
co,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.06
cr,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.03
cu,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.05
do,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.26
ec,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.19
gt,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.07
hn,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.07
mx,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.10
ni,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.13
pa,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.10
pe,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.10
py,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.01
sv,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.07
uy,Título de profesor,Porcentaje de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.02
ar,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.58
br,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.20
co,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.17
cr,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.05
cu,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.24
do,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.15
ec,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.27
gt,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.95
hn,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.67
mx,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.07
ni,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.73
pa,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.31
pe,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.00
py,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.86
sv,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.84
uy,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,Menos de 4 años,0.43
ar,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,4 años o más,0.42
br,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,5 años o más,0.80
co,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,6 años o más,0.83
cr,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,7 años o más,0.95
cu,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,8 años o más,0.76
do,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,9 años o más,0.85
ec,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,10 años o más,0.73
gt,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,11 años o más,0.05
